Date,Ticker,Sharpe_Rank
2025-07-10,ADSK,26.4
2025-07-11,ADSK,19.0
2025-07-14,ADSK,36.1
2025-07-15,ADSK,38.5
2025-07-16,ADSK,31.2
2025-07-17,ADSK,34.1
2025-07-18,ADSK,44.2
2025-07-21,ADSK,40.5
2025-07-22,ADSK,41.1
2025-07-23,ADSK,37.5
2025-07-24,ADSK,40.9
2025-07-25,ADSK,40.9
2025-07-28,ADSK,41.9
2025-07-29,ADSK,36.5
2025-07-30,ADSK,34.7
2025-07-31,ADSK,29.6
2025-08-01,ADSK,19.4
2025-08-04,ADSK,26.4
2025-08-05,ADSK,23.8
2025-08-06,ADSK,39.1
2025-08-07,ADSK,53.8
2025-08-08,ADSK,57.5
2025-08-11,ADSK,22.4
2025-08-12,ADSK,22.2
2025-08-13,ADSK,26.4
2025-08-14,ADSK,15.9
2025-08-15,ADSK,14.7
2025-08-18,ADSK,22.0
2025-08-19,ADSK,14.5
2025-08-20,ADSK,12.5
2025-08-21,ADSK,10.3
2025-08-22,ADSK,13.1
2025-08-25,ADSK,8.9
2025-08-26,ADSK,6.5
2025-08-27,ADSK,8.3
2025-08-28,ADSK,12.9
2025-08-29,ADSK,70.2
2025-09-02,ADSK,68.1
2025-09-03,ADSK,85.7
2025-09-04,ADSK,83.1
2024-08-01,AEE,97.7
2024-08-02,AEE,97.8
2024-08-05,AEE,85.4
2024-08-06,AEE,82.0
2024-08-07,AEE,75.0
2024-08-08,AEE,57.4
2024-08-09,AEE,55.4
2024-08-12,AEE,60.3
2024-08-13,AEE,58.3
2024-08-14,AEE,46.8
2024-08-15,AEE,51.6
2024-08-16,AEE,60.6
2024-08-19,AEE,54.4
2024-08-20,AEE,58.6
2024-08-21,AEE,34.7
2024-08-22,AEE,33.8
2024-08-23,AEE,22.4
2024-08-27,AEE,18.8
2024-08-28,AEE,23.2
2024-08-29,AEE,15.5
2024-08-30,AEE,10.5
2024-09-03,AEE,23.9
2024-09-04,AEE,22.2
2024-09-05,AEE,22.8
2024-09-06,AEE,19.1
2024-09-09,AEE,36.5
2024-09-10,AEE,48.0
2024-09-11,AEE,17.0
2024-09-12,AEE,16.7
2024-09-13,AEE,24.0
2024-09-16,AEE,33.0
2024-09-17,AEE,25.0
2024-09-18,AEE,23.6
2024-09-19,AEE,13.4
2024-09-20,AEE,41.2
2024-09-23,AEE,42.2
2024-09-24,AEE,33.1
2024-09-25,AEE,56.7
2024-09-26,AEE,43.4
2024-09-27,AEE,46.8
2024-09-30,AEE,61.1
2024-10-01,AEE,46.1
2024-10-02,AEE,40.0
2024-10-03,AEE,50.0
2024-10-04,AEE,57.5
2024-10-07,AEE,28.7
2024-10-08,AEE,15.9
2024-10-09,AEE,30.7
2024-10-10,AEE,24.6
2024-10-11,AEE,29.9
2024-10-14,AEE,14.4
2024-10-15,AEE,35.8
2024-10-16,AEE,56.7
2024-10-17,AEE,67.8
2024-10-18,AEE,41.6
2024-10-21,AEE,24.4
2024-10-22,AEE,20.9
2024-10-23,AEE,35.0
2024-10-24,AEE,35.2
2024-10-25,AEE,10.4
2024-10-28,AEE,7.8
2024-10-29,AEE,5.4
2024-10-30,AEE,6.5
2024-10-31,AEE,6.4
2024-11-01,AEE,5.7
2024-11-04,AEE,7.4
2024-11-05,AEE,19.1
2024-11-06,AEE,25.0
2024-11-07,AEE,18.1
2024-11-08,AEE,55.4
2024-11-11,AEE,71.0
2024-11-12,AEE,60.1
2024-11-13,AEE,50.0
2024-11-14,AEE,38.5
2024-11-15,AEE,49.0
2024-11-18,AEE,64.3
2024-11-19,AEE,67.7
2024-11-20,AEE,53.0
2024-11-21,AEE,71.8
2024-11-22,AEE,77.5
2024-11-25,AEE,74.8
2024-11-26,AEE,84.6
2024-11-27,AEE,86.2
2024-11-29,AEE,81.6
2024-12-02,AEE,78.5
2024-12-03,AEE,75.9
2024-12-04,AEE,68.3
2024-12-05,AEE,65.0
2024-12-06,AEE,72.5
2024-12-09,AEE,29.5
2024-12-10,AEE,11.5
2024-12-11,AEE,5.7
2024-12-12,AEE,7.8
2024-12-13,AEE,14.7
2024-12-16,AEE,3.8
2024-12-17,AEE,0.8
2024-12-18,AEE,0.4
2024-12-19,AEE,3.8
2024-12-20,AEE,2.9
2024-12-23,AEE,2.9
2024-12-24,AEE,8.5
2024-12-26,AEE,5.6
2024-12-27,AEE,1.2
2024-12-30,AEE,1.2
2024-12-31,AEE,5.9
2025-01-02,AEE,8.2
2025-01-03,AEE,5.0
2025-01-06,AEE,1.2
2025-01-07,AEE,9.9
2025-01-08,AEE,20.5
2025-01-10,AEE,16.2
2025-01-13,AEE,25.0
2025-01-14,AEE,27.4
2025-01-15,AEE,43.4
2025-01-16,AEE,77.7
2025-01-17,AEE,80.8
2025-01-21,AEE,93.9
2025-01-22,AEE,73.9
2025-01-23,AEE,66.3
2025-01-24,AEE,70.4
2025-01-27,AEE,55.6
2025-01-28,AEE,53.1
2025-01-29,AEE,54.1
2025-01-30,AEE,70.9
2025-01-31,AEE,76.9
2025-02-03,AEE,84.5
2025-02-04,AEE,82.2
2025-02-05,AEE,94.0
2025-02-06,AEE,91.7
2025-02-07,AEE,87.5
2025-02-10,AEE,93.1
2025-02-11,AEE,95.5
2025-02-12,AEE,86.1
2025-02-13,AEE,83.0
2025-02-14,AEE,61.8
2025-02-19,AEE,38.1
2025-02-20,AEE,54.4
2025-02-21,AEE,78.0
2025-02-24,AEE,70.4
2025-02-25,AEE,77.9
2025-02-26,AEE,83.5
2025-02-27,AEE,89.7
2025-02-28,AEE,91.9
2025-03-03,AEE,98.5
2025-03-04,AEE,54.2
2025-03-05,AEE,48.8
2025-03-06,AEE,30.6
2025-03-07,AEE,40.4
2025-03-10,AEE,42.4
2025-03-11,AEE,31.5
2025-03-12,AEE,22.7
2025-03-13,AEE,32.0
2025-03-14,AEE,33.2
2025-03-17,AEE,46.9
2025-03-18,AEE,39.9
2025-03-19,AEE,44.7
2025-03-20,AEE,48.9
2025-03-21,AEE,30.1
2025-03-24,AEE,25.0
2025-03-25,AEE,18.9
2025-03-26,AEE,24.5
2025-03-27,AEE,24.1
2025-03-28,AEE,21.2
2025-03-31,AEE,16.6
2025-04-01,AEE,33.8
2025-04-02,AEE,40.5
2025-04-03,AEE,65.8
2025-04-04,AEE,20.7
2025-04-07,AEE,15.4
2025-04-08,AEE,18.4
2025-04-09,AEE,27.8
2025-04-10,AEE,26.4
2025-04-11,AEE,25.5
2025-04-14,AEE,25.6
2025-04-15,AEE,30.8
2025-04-16,AEE,23.1
2025-04-17,AEE,27.5
2025-04-21,AEE,22.6
2025-04-22,AEE,43.6
2025-04-23,AEE,50.0
2025-04-24,AEE,41.7
2025-04-25,AEE,38.0
2025-04-28,AEE,34.2
2025-04-29,AEE,31.2
2025-04-30,AEE,27.2
2025-05-01,AEE,21.5
2025-05-02,AEE,24.5
2025-05-05,AEE,60.9
2025-05-06,AEE,75.7
2025-05-07,AEE,77.5
2025-05-08,AEE,41.8
2025-05-09,AEE,29.5
2025-05-12,AEE,14.4
2025-05-13,AEE,8.5
2025-05-14,AEE,9.9
2025-05-15,AEE,19.4
2025-05-16,AEE,23.2
2025-05-19,AEE,53.8
2025-05-20,AEE,21.8
2025-05-21,AEE,14.1
2025-05-22,AEE,10.9
2025-05-23,AEE,15.3
2025-05-27,AEE,15.0
2025-05-28,AEE,10.6
2025-05-29,AEE,13.6
2025-05-30,AEE,20.7
2025-06-02,AEE,16.3
2025-06-03,AEE,15.2
2025-06-04,AEE,12.1
2025-06-05,AEE,11.8
2025-06-06,AEE,20.3
2025-06-09,AEE,18.5
2025-06-10,AEE,28.6
2025-06-11,AEE,42.6
2025-06-12,AEE,49.8
2025-06-13,AEE,20.5
2025-06-16,AEE,7.3
2025-06-17,AEE,2.3
2025-06-18,AEE,3.1
2025-06-20,AEE,12.3
2025-06-23,AEE,26.2
2025-06-24,AEE,21.8
2025-06-25,AEE,11.2
2025-06-26,AEE,23.3
2025-06-27,AEE,13.5
2025-06-30,AEE,13.3
2025-07-01,AEE,13.4
2025-07-02,AEE,7.4
2025-07-03,AEE,17.3
2025-07-07,AEE,19.2
2025-07-08,AEE,13.1
2025-07-09,AEE,14.5
2025-07-10,AEE,28.4
2025-07-11,AEE,25.4
2025-07-14,AEE,18.1
2025-07-15,AEE,22.0
2025-07-16,AEE,44.4
2025-07-17,AEE,57.5
2025-07-18,AEE,74.2
2025-07-21,AEE,79.4
2025-07-22,AEE,81.5
2025-07-23,AEE,65.1
2025-07-24,AEE,82.9
2025-07-25,AEE,81.3
2025-07-28,AEE,61.3
2025-07-29,AEE,66.5
2025-07-30,AEE,65.1
2025-07-31,AEE,86.3
2025-08-01,AEE,87.3
2025-08-04,AEE,93.8
2025-08-05,AEE,91.1
2025-08-06,AEE,89.3
2025-08-07,AEE,86.7
2025-08-08,AEE,82.7
2025-08-11,AEE,78.6
2025-08-12,AEE,85.1
2025-08-13,AEE,84.5
2025-08-14,AEE,71.2
2025-08-15,AEE,50.4
2025-08-18,AEE,32.9
2025-08-19,AEE,39.7
2025-08-20,AEE,52.6
2025-08-21,AEE,43.3
2025-08-22,AEE,49.0
2025-08-25,AEE,58.5
2025-08-26,AEE,34.9
2025-08-27,AEE,33.1
2025-08-28,AEE,14.3
2025-08-29,AEE,6.7
2025-09-02,AEE,3.2
2025-09-03,AEE,49.0
2025-09-04,AEE,68.1
2024-08-01,AEP,97.7
2024-08-02,AEP,97.8
2024-08-05,AEP,77.1
2024-08-06,AEP,72.0
2024-08-07,AEP,78.8
2024-08-08,AEP,53.7
2024-08-09,AEP,48.2
2024-08-12,AEP,43.1
2024-08-13,AEP,43.3
2024-08-14,AEP,33.9
2024-08-15,AEP,29.7
2024-08-16,AEP,36.4
2024-08-19,AEP,30.9
2024-08-20,AEP,41.4
2024-08-21,AEP,26.4
2024-08-22,AEP,20.3
2024-08-23,AEP,19.7
2024-08-26,AEP,21.8
2024-08-27,AEP,16.2
2024-08-28,AEP,15.9
2024-08-29,AEP,15.5
2024-08-30,AEP,15.1
2024-09-03,AEP,40.9
2024-09-04,AEP,41.1
2024-09-05,AEP,29.3
2024-09-06,AEP,37.2
2024-09-09,AEP,66.7
2024-09-10,AEP,66.3
2024-09-11,AEP,55.0
2024-09-12,AEP,57.8
2024-09-13,AEP,77.9
2024-09-16,AEP,82.1
2024-09-17,AEP,73.1
2024-09-18,AEP,51.8
2024-09-19,AEP,31.2
2024-09-20,AEP,33.3
2024-09-23,AEP,44.0
2024-09-24,AEP,17.8
2024-09-25,AEP,19.2
2024-09-26,AEP,17.2
2024-09-27,AEP,17.7
2024-09-30,AEP,19.8
2024-10-01,AEP,12.5
2024-10-02,AEP,10.0
2024-10-03,AEP,8.3
2024-10-04,AEP,10.4
2024-10-07,AEP,2.2
2024-10-08,AEP,1.4
2024-10-09,AEP,0.7
2024-10-10,AEP,0.7
2024-10-11,AEP,3.5
2024-10-14,AEP,1.4
2024-10-15,AEP,12.8
2024-10-16,AEP,21.3
2024-10-17,AEP,24.3
2024-10-18,AEP,21.4
2024-10-21,AEP,19.9
2024-10-22,AEP,22.8
2024-10-23,AEP,28.1
2024-10-24,AEP,25.3
2024-10-25,AEP,15.2
2024-10-28,AEP,16.3
2024-10-29,AEP,12.5
2024-10-30,AEP,13.5
2024-10-31,AEP,23.8
2024-11-01,AEP,23.6
2024-11-04,AEP,36.9
2024-11-05,AEP,49.4
2024-11-06,AEP,36.1
2024-11-07,AEP,37.9
2024-11-08,AEP,35.3
2024-11-11,AEP,29.6
2024-11-12,AEP,21.8
2024-11-13,AEP,15.8
2024-11-14,AEP,18.2
2024-11-15,AEP,34.5
2024-11-18,AEP,36.2
2024-11-19,AEP,38.9
2024-11-20,AEP,35.5
2024-11-21,AEP,45.5
2024-11-22,AEP,49.0
2024-11-25,AEP,46.1
2024-11-26,AEP,62.0
2024-11-27,AEP,67.6
2024-11-29,AEP,56.1
2024-12-02,AEP,54.7
2024-12-03,AEP,40.7
2024-12-04,AEP,31.2
2024-12-05,AEP,57.3
2024-12-06,AEP,39.2
2024-12-09,AEP,37.9
2024-12-10,AEP,49.1
2024-12-11,AEP,49.1
2024-12-12,AEP,37.4
2024-12-13,AEP,34.9
2024-12-16,AEP,15.4
2024-12-17,AEP,8.9
2024-12-18,AEP,5.5
2024-12-19,AEP,7.1
2024-12-20,AEP,11.2
2024-12-23,AEP,11.9
2024-12-24,AEP,8.5
2024-12-26,AEP,0.4
2024-12-27,AEP,0.4
2024-12-30,AEP,0.4
2024-12-31,AEP,4.7
2025-01-02,AEP,7.4
2025-01-03,AEP,11.6
2025-01-06,AEP,1.2
2025-01-07,AEP,5.0
2025-01-08,AEP,22.3
2025-01-10,AEP,35.3
2025-01-13,AEP,56.3
2025-01-14,AEP,60.7
2025-01-15,AEP,68.4
2025-01-16,AEP,86.5
2025-01-17,AEP,88.0
2025-01-21,AEP,90.3
2025-01-22,AEP,88.9
2025-01-23,AEP,80.1
2025-01-24,AEP,87.3
2025-01-27,AEP,96.2
2025-01-28,AEP,89.2
2025-01-29,AEP,81.4
2025-01-30,AEP,84.2
2025-01-31,AEP,86.1
2025-02-03,AEP,87.5
2025-02-04,AEP,81.9
2025-02-05,AEP,91.0
2025-02-06,AEP,92.7
2025-02-07,AEP,88.2
2025-02-10,AEP,85.6
2025-02-11,AEP,84.7
2025-02-12,AEP,86.5
2025-02-13,AEP,78.5
2025-02-14,AEP,70.7
2025-02-18,AEP,70.6
2025-02-19,AEP,72.6
2025-02-20,AEP,83.4
2025-02-21,AEP,86.0
2025-02-24,AEP,86.1
2025-02-25,AEP,67.5
2025-02-26,AEP,83.2
2025-02-27,AEP,87.0
2025-02-28,AEP,92.5
2025-03-03,AEP,96.4
2025-03-04,AEP,77.1
2025-03-05,AEP,72.5
2025-03-06,AEP,62.6
2025-03-10,AEP,81.7
2025-03-11,AEP,63.6
2025-03-12,AEP,51.7
2025-03-13,AEP,56.6
2025-03-14,AEP,65.1
2025-03-17,AEP,64.1
2025-03-18,AEP,63.8
2025-03-19,AEP,59.5
2025-03-20,AEP,55.3
2025-03-21,AEP,44.2
2025-03-24,AEP,35.2
2025-03-25,AEP,26.8
2025-03-26,AEP,32.9
2025-03-27,AEP,45.7
2025-03-28,AEP,50.3
2025-03-31,AEP,55.1
2025-04-01,AEP,63.8
2025-04-02,AEP,66.4
2025-04-03,AEP,78.9
2025-04-04,AEP,46.6
2025-04-07,AEP,28.9
2025-04-08,AEP,34.2
2025-04-09,AEP,44.1
2025-04-10,AEP,41.5
2025-04-11,AEP,43.4
2025-04-14,AEP,50.8
2025-04-15,AEP,50.8
2025-04-16,AEP,47.5
2025-04-17,AEP,58.0
2025-04-21,AEP,50.7
2025-04-22,AEP,67.3
2025-04-24,AEP,64.5
2025-04-25,AEP,59.0
2025-04-28,AEP,46.8
2025-04-29,AEP,43.2
2025-04-30,AEP,45.0
2025-05-01,AEP,44.0
2025-05-02,AEP,37.4
2025-05-05,AEP,65.4
2025-05-06,AEP,76.9
2025-05-07,AEP,83.1
2025-05-08,AEP,61.2
2025-05-09,AEP,47.0
2025-05-12,AEP,25.5
2025-05-13,AEP,18.0
2025-05-14,AEP,12.4
2025-05-15,AEP,26.3
2025-05-16,AEP,26.4
2025-05-19,AEP,34.6
2025-05-20,AEP,25.0
2025-05-21,AEP,23.5
2025-05-22,AEP,21.2
2025-05-23,AEP,25.1
2025-05-27,AEP,23.9
2025-05-28,AEP,17.8
2025-05-29,AEP,18.6
2025-05-30,AEP,26.2
2025-06-02,AEP,22.8
2025-06-03,AEP,22.3
2025-06-04,AEP,20.5
2025-06-05,AEP,19.3
2025-06-06,AEP,31.2
2025-06-09,AEP,28.9
2025-06-10,AEP,50.4
2025-06-11,AEP,58.0
2025-06-12,AEP,72.7
2025-06-13,AEP,45.6
2025-06-16,AEP,20.4
2025-06-17,AEP,11.8
2025-06-18,AEP,10.1
2025-06-20,AEP,18.3
2025-06-23,AEP,41.0
2025-06-24,AEP,32.7
2025-06-25,AEP,19.1
2025-06-26,AEP,37.0
2025-06-27,AEP,30.8
2025-06-30,AEP,35.1
2025-07-01,AEP,40.8
2025-07-02,AEP,35.9
2025-07-03,AEP,50.2
2025-07-07,AEP,54.8
2025-07-08,AEP,50.8
2025-07-09,AEP,66.5
2025-07-10,AEP,72.0
2025-07-11,AEP,67.1
2025-07-14,AEP,51.0
2025-07-15,AEP,45.0
2025-07-16,AEP,69.2
2025-07-18,AEP,87.7
2025-07-21,AEP,90.5
2025-07-22,AEP,89.3
2025-07-23,AEP,82.5
2025-07-24,AEP,92.9
2025-07-25,AEP,94.0
2025-07-28,AEP,81.0
2025-07-29,AEP,79.0
2025-07-30,AEP,93.5
2025-07-31,AEP,96.2
2025-08-01,AEP,96.4
2025-08-04,AEP,98.0
2025-08-05,AEP,94.6
2025-08-06,AEP,92.7
2025-08-07,AEP,88.1
2025-08-08,AEP,86.5
2025-08-11,AEP,86.1
2025-08-12,AEP,88.7
2025-08-13,AEP,88.5
2025-08-14,AEP,85.1
2025-08-15,AEP,72.2
2025-08-18,AEP,58.3
2025-08-19,AEP,63.1
2025-08-20,AEP,72.0
2025-08-21,AEP,69.8
2025-08-22,AEP,70.0
2025-08-25,AEP,74.4
2025-08-26,AEP,65.5
2025-08-27,AEP,37.7
2025-08-28,AEP,20.8
2025-08-29,AEP,15.7
2025-09-02,AEP,8.3
2025-09-03,AEP,42.1
2025-09-04,AEP,30.4
2024-08-01,AES,84.1
2024-08-02,AES,80.4
2024-08-05,AES,41.7
2024-08-06,AES,74.0
2024-08-07,AES,46.2
2024-08-08,AES,27.8
2024-08-09,AES,26.8
2024-08-12,AES,84.5
2024-08-13,AES,41.7
2024-08-14,AES,82.3
2024-08-15,AES,82.8
2024-08-16,AES,78.8
2024-08-19,AES,69.1
2024-08-20,AES,65.7
2024-08-21,AES,87.5
2024-08-22,AES,97.3
2024-08-23,AES,98.7
2024-08-26,AES,80.8
2024-08-27,AES,63.8
2024-08-28,AES,28.0
2024-08-29,AES,22.6
2024-08-30,AES,69.8
2024-09-03,AES,90.9
2024-09-04,AES,77.8
2024-09-05,AES,87.0
2024-09-06,AES,18.1
2024-09-09,AES,17.7
2024-09-10,AES,39.8
2024-09-11,AES,99.0
2024-09-12,AES,99.0
2024-09-13,AES,99.0
2024-09-16,AES,99.1
2024-09-17,AES,99.1
2024-09-18,AES,99.1
2024-09-19,AES,91.1
2024-09-20,AES,88.6
2024-09-23,AES,88.8
2024-09-24,AES,88.1
2024-09-25,AES,99.2
2024-09-26,AES,99.2
2024-09-27,AES,99.2
2024-09-30,AES,99.2
2024-10-01,AES,99.2
2024-10-02,AES,97.7
2024-10-03,AES,91.7
2024-10-04,AES,93.3
2024-10-07,AES,91.9
2024-10-08,AES,84.1
2024-10-09,AES,52.9
2024-10-10,AES,16.2
2024-10-11,AES,9.0
2024-10-14,AES,7.5
2024-10-15,AES,3.4
2024-10-16,AES,11.3
2024-10-17,AES,11.2
2024-10-18,AES,13.6
2024-10-21,AES,4.5
2024-10-22,AES,3.8
2024-10-23,AES,0.6
2024-10-24,AES,0.6
2024-10-25,AES,0.6
2024-10-28,AES,0.6
2024-10-29,AES,0.6
2024-10-30,AES,1.8
2024-10-31,AES,5.2
2024-11-01,AES,7.5
2024-11-04,AES,14.2
2024-11-05,AES,23.6
2024-11-06,AES,19.4
2024-11-07,AES,15.9
2024-11-08,AES,15.8
2024-11-11,AES,21.5
2024-11-12,AES,13.3
2024-11-13,AES,11.1
2024-11-14,AES,27.1
2024-11-15,AES,24.2
2024-11-18,AES,23.0
2024-11-19,AES,27.3
2024-11-20,AES,16.0
2024-11-21,AES,17.8
2024-11-22,AES,13.2
2024-11-25,AES,14.6
2024-11-26,AES,12.0
2024-11-27,AES,28.6
2024-11-29,AES,30.2
2024-12-02,AES,47.7
2024-12-03,AES,34.7
2024-12-04,AES,37.6
2024-12-05,AES,58.2
2024-12-06,AES,56.3
2024-12-09,AES,73.2
2024-12-10,AES,65.9
2024-12-11,AES,76.8
2024-12-12,AES,66.5
2024-12-13,AES,48.3
2024-12-16,AES,38.9
2024-12-17,AES,38.6
2024-12-18,AES,33.2
2024-12-19,AES,40.0
2024-12-20,AES,64.5
2024-12-23,AES,74.2
2024-12-24,AES,67.1
2024-12-26,AES,83.1
2024-12-27,AES,62.0
2024-12-30,AES,54.0
2024-12-31,AES,62.6
2025-01-02,AES,70.7
2025-01-03,AES,61.6
2025-01-06,AES,58.8
2025-01-07,AES,65.6
2025-01-08,AES,31.4
2025-01-10,AES,7.5
2025-01-13,AES,5.6
2025-01-14,AES,9.6
2025-01-15,AES,14.3
2025-01-16,AES,34.7
2025-01-17,AES,36.2
2025-01-21,AES,41.0
2025-01-22,AES,29.6
2025-01-23,AES,30.5
2025-01-24,AES,24.3
2025-01-27,AES,19.2
2025-01-28,AES,11.1
2025-01-29,AES,23.4
2025-01-30,AES,32.5
2025-01-31,AES,15.6
2025-02-03,AES,5.1
2025-02-04,AES,3.4
2025-02-05,AES,3.0
2025-02-06,AES,8.9
2025-02-07,AES,19.4
2025-02-10,AES,39.9
2025-02-11,AES,32.8
2025-02-12,AES,19.4
2025-02-13,AES,23.4
2025-02-14,AES,8.0
2025-02-18,AES,34.2
2025-02-19,AES,43.1
2025-02-20,AES,67.5
2025-02-21,AES,46.9
2025-02-24,AES,46.9
2025-02-25,AES,60.4
2025-02-26,AES,78.4
2025-02-27,AES,50.9
2025-02-28,AES,87.7
2025-03-03,AES,87.1
2025-03-04,AES,86.6
2025-03-05,AES,87.9
2025-03-06,AES,87.9
2025-03-07,AES,88.0
2025-03-10,AES,92.7
2025-03-11,AES,92.5
2025-03-12,AES,95.7
2025-03-13,AES,98.6
2025-03-14,AES,98.3
2025-03-17,AES,99.7
2025-03-18,AES,98.6
2025-03-19,AES,98.0
2025-03-20,AES,97.5
2025-03-21,AES,97.2
2025-03-24,AES,94.0
2025-03-25,AES,91.5
2025-03-26,AES,89.7
2025-03-27,AES,92.7
2025-03-28,AES,84.9
2025-03-31,AES,89.0
2025-04-01,AES,93.1
2025-04-02,AES,94.4
2025-04-03,AES,86.8
2025-04-04,AES,63.9
2025-04-07,AES,47.7
2025-04-08,AES,34.5
2025-04-09,AES,62.6
2025-04-10,AES,38.5
2025-04-11,AES,37.5
2025-04-14,AES,31.5
2025-04-15,AES,23.7
2025-04-16,AES,14.3
2025-04-17,AES,19.0
2025-04-21,AES,9.2
2025-04-22,AES,20.3
2025-04-23,AES,30.3
2025-04-24,AES,34.8
2025-04-25,AES,33.4
2025-04-28,AES,39.1
2025-04-29,AES,40.6
2025-04-30,AES,36.5
2025-05-01,AES,31.1
2025-05-02,AES,46.7
2025-05-05,AES,68.5
2025-05-06,AES,72.6
2025-05-07,AES,78.6
2025-05-08,AES,71.3
2025-05-09,AES,85.3
2025-05-12,AES,92.6
2025-05-13,AES,97.9
2025-05-14,AES,98.9
2025-05-15,AES,99.5
2025-05-16,AES,97.7
2025-05-19,AES,95.7
2025-05-20,AES,87.6
2025-05-21,AES,75.8
2025-05-22,AES,64.7
2025-05-23,AES,74.9
2025-05-27,AES,73.2
2025-05-28,AES,61.9
2025-05-29,AES,76.8
2025-05-30,AES,77.3
2025-06-02,AES,75.4
2025-06-03,AES,76.0
2025-06-04,AES,69.4
2025-06-05,AES,77.9
2025-06-06,AES,76.3
2025-06-09,AES,69.8
2025-06-10,AES,63.6
2025-06-11,AES,53.6
2025-06-12,AES,53.6
2025-06-13,AES,53.6
2025-06-16,AES,56.7
2025-06-17,AES,51.0
2025-06-18,AES,59.1
2025-06-20,AES,79.0
2025-06-23,AES,81.1
2025-06-24,AES,80.4
2025-06-26,AES,87.2
2025-06-27,AES,83.7
2025-07-01,AES,81.4
2025-07-02,AES,84.3
2025-07-03,AES,89.7
2025-07-07,AES,84.1
2025-07-08,AES,73.4
2025-07-09,AES,90.5
2025-07-10,AES,82.3
2025-07-11,AES,82.1
2025-07-14,AES,81.5
2025-07-15,AES,85.1
2025-07-16,AES,83.1
2025-07-17,AES,90.7
2025-07-18,AES,93.8
2025-07-21,AES,96.8
2025-07-22,AES,99.0
2025-07-23,AES,97.8
2025-07-24,AES,96.2
2025-07-25,AES,93.1
2025-07-28,AES,91.3
2025-07-29,AES,92.1
2025-07-30,AES,86.7
2025-07-31,AES,84.5
2025-08-01,AES,81.9
2025-08-04,AES,82.3
2025-08-05,AES,80.8
2025-08-06,AES,59.9
2025-08-07,AES,68.3
2025-08-08,AES,69.0
2025-08-11,AES,61.5
2025-08-12,AES,46.8
2025-08-13,AES,54.4
2025-08-14,AES,43.7
2025-08-15,AES,50.4
2025-08-18,AES,42.3
2025-08-19,AES,38.3
2025-08-20,AES,33.5
2025-08-21,AES,31.5
2025-08-22,AES,45.4
2025-08-25,AES,54.8
2025-08-26,AES,51.8
2025-08-27,AES,62.7
2025-08-28,AES,63.5
2025-08-29,AES,62.1
2025-09-02,AES,53.2
2025-09-03,AES,80.6
2025-09-04,AES,68.5
2024-08-01,AFL,97.7
2024-08-02,AFL,93.5
2024-08-05,AFL,85.4
2024-08-06,AFL,90.0
2024-08-07,AFL,84.6
2024-08-08,AFL,75.9
2024-08-09,AFL,76.8
2024-08-12,AFL,60.3
2024-08-13,AFL,70.0
2024-08-14,AFL,69.4
2024-08-15,AFL,62.5
2024-08-16,AFL,95.5
2024-08-19,AFL,89.7
2024-08-20,AFL,87.1
2024-08-21,AFL,93.1
2024-08-22,AFL,95.9
2024-08-23,AFL,94.7
2024-08-26,AFL,96.2
2024-08-27,AFL,88.8
2024-08-28,AFL,96.3
2024-08-29,AFL,40.5
2024-08-30,AFL,97.7
2024-09-03,AFL,98.9
2024-09-04,AFL,98.9
2024-09-05,AFL,94.6
2024-09-06,AFL,67.0
2024-09-09,AFL,72.9
2024-09-10,AFL,53.1
2024-09-11,AFL,27.0
2024-09-13,AFL,31.7
2024-09-16,AFL,19.8
2024-09-17,AFL,13.9
2024-09-18,AFL,13.6
2024-09-19,AFL,11.6
2024-09-20,AFL,9.6
2024-09-23,AFL,14.7
2024-09-24,AFL,12.7
2024-09-25,AFL,14.2
2024-09-26,AFL,12.3
2024-09-27,AFL,9.7
2024-09-30,AFL,15.1
2024-10-01,AFL,24.2
2024-10-02,AFL,24.6
2024-10-03,AFL,26.5
2024-10-04,AFL,47.0
2024-10-07,AFL,21.3
2024-10-08,AFL,31.9
2024-10-09,AFL,30.7
2024-10-10,AFL,31.0
2024-10-11,AFL,36.8
2024-10-14,AFL,32.2
2024-10-15,AFL,37.2
2024-10-16,AFL,48.0
2024-10-17,AFL,58.6
2024-10-18,AFL,55.2
2024-10-21,AFL,22.4
2024-10-22,AFL,27.2
2024-10-23,AFL,19.4
2024-10-24,AFL,17.9
2024-10-25,AFL,9.1
2024-10-28,AFL,6.6
2024-10-29,AFL,5.4
2024-10-30,AFL,2.9
2024-10-31,AFL,0.6
2024-11-01,AFL,0.6
2024-11-04,AFL,2.8
2024-11-05,AFL,2.8
2024-11-06,AFL,16.7
2024-11-07,AFL,12.6
2024-11-08,AFL,11.4
2024-11-11,AFL,15.6
2024-11-12,AFL,16.5
2024-11-13,AFL,15.3
2024-11-14,AFL,11.5
2024-11-15,AFL,20.1
2024-11-18,AFL,29.6
2024-11-19,AFL,28.8
2024-11-20,AFL,27.0
2024-11-21,AFL,32.7
2024-11-22,AFL,45.6
2024-11-25,AFL,50.0
2024-11-26,AFL,51.9
2024-11-27,AFL,51.9
2024-11-29,AFL,82.5
2024-12-02,AFL,69.2
2024-12-03,AFL,40.7
2024-12-04,AFL,34.9
2024-12-05,AFL,27.7
2024-12-06,AFL,30.2
2024-12-09,AFL,14.7
2024-12-10,AFL,6.6
2024-12-11,AFL,3.9
